Joint1_X,Joint1_Y,Joint1_Z,Joint2_X,Joint2_Y,Joint2_Z,Joint3_X,Joint3_Y,Joint3_Z,Joint4_X,Joint4_Y,Joint4_Z,Joint5_X,Joint5_Y,Joint5_Z,Joint6_X,Joint6_Y,Joint6_Z,Joint7_X,Joint7_Y,Joint7_Z,Joint8_X,Joint8_Y,Joint8_Z,Joint9_X,Joint9_Y,Joint9_Z,Joint10_X,Joint10_Y,Joint10_Z,Joint11_X,Joint11_Y,Joint11_Z,Joint12_X,Joint12_Y,Joint12_Z,Joint13_X,Joint13_Y,Joint13_Z,Joint14_X,Joint14_Y,Joint14_Z,Joint15_X,Joint15_Y,Joint15_Z,Joint16_X,Joint16_Y,Joint16_Z,Joint17_X,Joint17_Y,Joint17_Z,Joint18_X,Joint18_Y,Joint18_Z,Joint19_X,Joint19_Y,Joint19_Z,Joint20_X,Joint20_Y,Joint20_Z,Joint21_X,Joint21_Y,Joint21_Z,Joint22_X,Joint22_Y,Joint22_Z,Joint23_X,Joint23_Y,Joint23_Z,Joint24_X,Joint24_Y,Joint24_Z,Joint25_X,Joint25_Y,Joint25_Z,Joint26_X,Joint26_Y,Joint26_Z,Joint27_X,Joint27_Y,Joint27_Z,Joint28_X,Joint28_Y,Joint28_Z,Joint29_X,Joint29_Y,Joint29_Z,Joint30_X,Joint30_Y,Joint30_Z,Joint31_X,Joint31_Y,Joint31_Z,Joint32_X,Joint32_Y,Joint32_Z,Joint33_X,Joint33_Y,Joint33_Z,LLABEL
0.939068973,0.307323873,-3.17E-05,0.940435708,0.293533623,0.002489695,0.94160521,0.292984039,-0.003128967,0.942725837,0.292435229,-0.001605604,0.935043156,0.293699861,-0.000943063,0.932323158,0.293136239,0.001578641,0.929587543,0.292587698,-0.001183706,0.936576009,0.290275544,-0.000258288,0.919816911,0.290497154,0.000430896,0.936378479,0.315184295,0.001018845,0.929370165,0.315227866,0.000796665,0.934833467,0.340370655,-0.059801426,0.877400994,0.331868738,-0.156184614,0.95753336,0.388180465,0.024902096,0.836330891,0.391138405,-0.161699206,0.961011112,0.416216969,-0.010976254,0.869933069,0.441866577,-0.186909005,0.964020491,0.429154783,-0.018760845,0.877566457,0.459620446,-0.189380214,0.959395468,0.422970444,-0.024961486,0.884970427,0.452335954,-0.189049155,0.95572412,0.420601696,-0.015983818,0.882205963,0.44874233,-0.190475926,0.866005063,0.464284778,0.043005794,0.837037027,0.46063289,-0.059597868,0.931804419,0.539681673,0.058617774,0.925090075,0.530269086,-0.159066439,0.870233297,0.606225967,0.087546855,0.869595468,0.60265696,-0.057103019,0.852278888,0.6109882,0.098782673,0.850975811,0.608431756,-0.054770622,0.881844103,0.649527431,0.102079481,0.887142599,0.652475297,-0.066136435,0
0.941225529,0.308698833,-0.00030105,0.942927241,0.294619322,0.002564576,0.943992436,0.294008255,-0.003077021,0.945006311,0.293396652,-0.001271652,0.938064933,0.294878513,-0.001135379,0.935524285,0.294270098,0.001979953,0.932960153,0.293680251,-0.001141217,0.939158142,0.290754974,-0.000322422,0.923311234,0.291153699,0.000680083,0.938226521,0.316316366,0.001222526,0.931699038,0.31625092,0.000653198,0.935834408,0.339376897,-0.054769728,0.879953742,0.332457811,-0.150749296,0.957771003,0.392676085,0.024129134,0.835229516,0.38927871,-0.144515201,0.959328651,0.419922233,-0.013232406,0.864831984,0.440725297,-0.175077572,0.960660815,0.432814866,-0.02456471,0.871096849,0.458902359,-0.178344145,0.95700562,0.425848573,-0.030899566,0.878930211,0.451520324,-0.178331211,0.954203486,0.423304707,-0.022194497,0.876790941,0.446876228,-0.179055229,0.868986547,0.456568927,0.043734502,0.840114832,0.45653826,-0.05928738,0.932363153,0.534378707,0.052535586,0.921266198,0.53778851,-0.152229428,0.880947113,0.614541173,0.068834916,0.881202817,0.620663464,-0.057951968,0.864564896,0.62239641,0.078209713,0.865162134,0.629542172,-0.054803893,0.896765411,0.657796144,0.07851211,0.903498054,0.666522205,-0.068207048,0
0.511735857,0.228177369,-0.000636649,0.515776455,0.21492736,0.001621967,0.519016981,0.214335695,-0.003247611,0.522220433,0.213754758,-0.00216467,0.506782174,0.21538122,-0.00031717,0.503655255,0.215201288,0.000406938,0.500549912,0.215041161,-0.000525808,0.528240979,0.212468356,-0.000158423,0.497263014,0.214306355,0.001190767,0.518746674,0.235468,0.001029736,0.507443726,0.236139148,0.000526585,0.558121264,0.2622765,-0.179729491,0.475279599,0.256468058,-0.179549217,0.569511175,0.34408021,-0.083570853,0.46237272,0.332978725,-0.041264288,0.570280731,0.420864105,-0.081161395,0.462252766,0.409026384,-0.049701516,0.575035095,0.446499556,-0.070785373,0.456957072,0.433799028,-0.038418852,0.568129838,0.44532901,-0.084219113,0.464247465,0.431928307,-0.04900302,0.562184453,0.43579486,-0.08064273,0.470442384,0.423656732,-0.048694454,0.537238419,0.419802397,-0.010627022,0.49125129,0.416045904,0.005458918,0.53712678,0.536650777,0.003145556,0.494256794,0.530228078,-0.010790571,0.534871221,0.638689578,0.149085507,0.496776074,0.634740472,0.069170699,0.530321479,0.65410471,0.166317448,0.501162529,0.648511112,0.109221235,0.545793772,0.679531634,0.15528582,0.490732342,0.679099798,0.12745741,0
0.938133299,0.312988073,1.16E-05,0.941438198,0.300180703,0.002299498,0.944010496,0.300567389,-0.002397672,0.946539104,0.300939918,-0.000330506,0.933351994,0.2986359,-0.001356093,0.929778993,0.297661602,0.00239278,0.926184952,0.296700895,-0.001170535,0.944289565,0.302263856,-0.000218515,0.917368412,0.296703696,0.000784629,0.939731181,0.323619604,0.001083731,0.928867936,0.320751697,0.000262401,0.942953825,0.345877349,-0.070439607,0.881195962,0.334237486,-0.152145848,0.955541372,0.400305152,0.005987856,0.833629191,0.379055172,-0.132093161,0.948616624,0.424576968,-0.054142836,0.856658161,0.436526656,-0.154930636,0.947092235,0.435066253,-0.065333635,0.860878646,0.457434416,-0.151318341,0.944200933,0.427859008,-0.071430281,0.870706618,0.450845987,-0.15250361,0.941300571,0.426713526,-0.062438611,0.869298518,0.445198387,-0.153267279,0.86624825,0.430268407,0.041703559,0.83346504,0.427019089,-0.047879498,0.909094393,0.515398979,0.004371657,0.883019686,0.524826765,-0.140847981,0.869770288,0.575490296,0.059920643,0.850992978,0.591759682,-0.05051453,0.859040439,0.577063501,0.055450521,0.840890527,0.59431839,-0.049341999,0.872687042,0.61847055,0.037532542,0.860057831,0.642098486,-0.06500674,0
0.939252794,0.317289144,-0.000179843,0.943548322,0.304961145,0.002443284,0.946020305,0.305784225,-0.002486194,0.948447943,0.306580067,-0.000453996,0.935870528,0.301847279,-0.001355355,0.932480395,0.300053,0.002214224,0.92906487,0.29828167,-0.000853926,0.945404708,0.306662768,-0.00021009,0.919899404,0.296076953,0.000745894,0.939161479,0.327855855,0.001339484,0.928788841,0.3228589,0.000323118,0.941993952,0.34520334,-0.079399705,0.878591418,0.3322227,-0.16762355,0.952929437,0.398418903,0.004841111,0.82949388,0.382791668,-0.144811034,0.951084614,0.420049846,-0.05857705,0.85366708,0.439474374,-0.167410448,0.950855255,0.431090444,-0.068257183,0.858350158,0.460941344,-0.16678004,0.948931336,0.423516184,-0.075205937,0.868840933,0.453109652,-0.168823794,0.945260704,0.421643287,-0.065659903,0.867250085,0.446217328,-0.168970108,0.86865741,0.426320255,0.044561148,0.834349692,0.422185212,-0.049292941,0.909825563,0.514083445,-0.041716013,0.874200225,0.518692672,-0.168458417,0.87189585,0.582977891,0.057976909,0.84866643,0.591658831,-0.054199442,0.860456049,0.586646438,0.048158351,0.839464664,0.596162975,-0.055670924,0.880288184,0.629692852,0.018394526,0.859048724,0.639741838,-0.084670141,0
0.936604738,0.32286045,-0.00067122,0.942213297,0.310771167,0.002759458,0.944465041,0.311567008,-0.002555653,0.946682572,0.31233862,-0.000837447,0.935289025,0.307262093,-0.001073617,0.93228364,0.305163264,0.002056786,0.929254651,0.303087294,-0.000766817,0.943400264,0.310079932,-0.000158377,0.920576453,0.29861936,0.000426124,0.935167789,0.331718385,0.001333272,0.925827205,0.326330453,0.000326708,0.937574267,0.344176203,-0.079969354,0.876976609,0.327450991,-0.164815739,0.948173821,0.396066904,0.004747812,0.828752816,0.373349607,-0.147602275,0.947889805,0.417701393,-0.050865259,0.849365115,0.433631539,-0.164029077,0.947628021,0.429115564,-0.06239691,0.852082491,0.454340696,-0.167286336,0.945414484,0.421420187,-0.069033816,0.862418354,0.4486292,-0.169037253,0.941872716,0.419626951,-0.060277268,0.861341953,0.441966176,-0.169221833,0.867348492,0.427523732,0.04543962,0.833410501,0.422154427,-0.050171748,0.912223637,0.513129056,-0.023107318,0.864108026,0.515843272,-0.149485499,0.866446614,0.57298094,0.058836691,0.832076848,0.592490256,-0.0507893,0.854017854,0.574584484,0.057922158,0.821131647,0.595592558,-0.04864154,0.87351346,0.62276423,0.041522417,0.840694547,0.648815632,-0.069504641,0
0.937197089,0.324895024,-0.000537123,0.942704558,0.312396109,0.002469804,0.945016503,0.313131899,-0.002362637,0.947291195,0.31384027,-0.000751036,0.935580909,0.309160888,-0.001131506,0.932461441,0.307163179,0.002110095,0.929319501,0.305188656,-0.000727196,0.94359833,0.311803639,-0.000188029,0.920096517,0.301068991,0.000519834,0.935690224,0.334001809,0.001266882,0.926036537,0.328772008,0.000428426,0.936227322,0.345881224,-0.081059061,0.876152337,0.331988215,-0.161991075,0.946813464,0.399252295,-0.002670565,0.82862103,0.374850422,-0.140993059,0.945691586,0.418489218,-0.059384637,0.848670304,0.432187974,-0.160603553,0.944918931,0.429210931,-0.068947166,0.851816773,0.452450454,-0.164273277,0.94310236,0.420175493,-0.075098529,0.862202287,0.44679299,-0.165910408,0.939766288,0.418918371,-0.066967569,0.860873163,0.440045834,-0.165966272,0.866032064,0.42735368,0.04347733,0.832562566,0.42327109,-0.04774588,0.906008542,0.511267722,-0.04198866,0.860698104,0.516572654,-0.156393871,0.867041826,0.578843176,0.053393196,0.834526479,0.593324065,-0.052698947,0.854999185,0.583316803,0.048882965,0.824216425,0.598171473,-0.052970752,0.879542887,0.627381682,0.025503768,0.846615255,0.645486176,-0.081692651,0
0.937556088,0.326687783,-0.000405918,0.942597806,0.315231562,0.002462229,0.944517612,0.31614089,-0.002783342,0.946396708,0.317043155,-0.000850028,0.936412871,0.311770678,-0.001016056,0.9335922,0.30973649,0.002238478,0.930752873,0.307745337,-0.000904054,0.941640198,0.316005111,0.000320343,0.920912385,0.304616719,0.000833864,0.934990406,0.336282015,0.001281986,0.926170468,0.330465674,0.000282537,0.924270868,0.351315737,-0.038959011,0.876573265,0.3386558,-0.11607635,0.932330132,0.398803532,0.016812779,0.822024226,0.37161091,-0.104159631,0.93856138,0.416252643,-0.023889782,0.84740895,0.430827588,-0.122343853,0.939171135,0.425567269,-0.033813547,0.851068854,0.451158077,-0.120775573,0.938906014,0.417961299,-0.037238881,0.861358762,0.444943786,-0.121045239,0.936067641,0.416588724,-0.028595746,0.859727383,0.43828848,-0.122893021,0.850437045,0.445083648,0.037494052,0.822577536,0.445803314,-0.048599392,0.907422543,0.527710915,0.0351362,0.88576293,0.541495562,-0.108316943,0.861439228,0.599182725,0.063653246,0.845770359,0.609256804,-0.038724005,0.84724611,0.602030754,0.064765386,0.832056761,0.610817015,-0.034348175,0.867930651,0.648733556,0.059280422,0.856715202,0.661975384,-0.037583828,0
0.936460853,0.325930506,-0.000604608,0.941146612,0.313990563,0.00261974,0.942273974,0.314342439,-0.00305058,0.943352163,0.314703286,-0.000648836,0.937108397,0.311708927,-0.001250404,0.935109198,0.309847116,0.001876096,0.933104336,0.308023274,-0.001395925,0.938488901,0.311529517,6.19E-05,0.924883902,0.303322315,0.00098753,0.932696462,0.332852155,0.000922652,0.926883221,0.328677386,0.000547056,0.916618466,0.339800596,-0.018042348,0.888303757,0.339604706,-0.103069164,0.907197595,0.381711662,0.042008989,0.826479673,0.376860499,-0.101293311,0.926840067,0.410507411,0.023047578,0.846776068,0.436568797,-0.111933909,0.930378377,0.420859903,0.013323895,0.847751081,0.45371297,-0.106167659,0.933102548,0.416514575,0.00909814,0.857394576,0.450589895,-0.10590554,0.929964483,0.41444242,0.018523609,0.856930614,0.445050836,-0.108722858,0.851608396,0.451896459,0.034861799,0.832599998,0.461056262,-0.049960729,0.917393625,0.533195019,0.074521638,0.90986228,0.555761456,-0.099430427,0.861159146,0.603998303,0.07240402,0.854993463,0.616364956,-0.03459714,0.846334577,0.603604317,0.078495242,0.838576376,0.612388253,-0.027596381,0.857747316,0.653162301,0.077937558,0.859398782,0.669494152,-0.015957581,0
0.937988818,0.32878089,-0.000151556,0.941612303,0.31656605,0.002800623,0.941836417,0.315813988,-0.003142933,0.94201088,0.31505841,-0.000737528,0.93927604,0.316155553,-0.001041958,0.937933505,0.314838052,0.001540251,0.936598361,0.313573003,-0.001243382,0.936564386,0.310159773,-0.000314393,0.929068685,0.307916015,0.00071595,0.932850599,0.332947195,0.00016444,0.929681778,0.331469119,0.000706935,0.902045071,0.331340194,0.024644557,0.89626193,0.340497732,-0.083215632,0.862323105,0.376121223,0.068689786,0.836924195,0.378429949,-0.102687873,0.884911597,0.423691601,0.072903335,0.853046954,0.436785996,-0.099632695,0.890003204,0.433306277,0.067815676,0.853246808,0.447218448,-0.091642566,0.895921469,0.432883084,0.064572386,0.861323595,0.445901811,-0.090355374,0.893761754,0.430828303,0.073162846,0.860908866,0.441992134,-0.094469443,0.830184221,0.442249894,0.035563234,0.822444201,0.452352673,-0.057985038,0.888189554,0.535244048,0.106158353,0.892784238,0.550887644,-0.097513214,0.840541899,0.61147815,0.170350984,0.845680296,0.62437427,-0.038966134,0.825908363,0.614001513,0.172284767,0.829730928,0.62357533,-0.031094553,0.846011043,0.655977428,0.154640689,0.855754554,0.673098743,-0.018699737,0
